title,condition,url,kind,img_url
"디지털스토리텔링 입문, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:CUKk+HS.CUK1+2020_01/about,인문,http://www.kmooc.kr/asset-v1:CUKk+HS.CUK1+2020_01+type@asset+block@K-MOOC2.jpg
"KinderTech: 디지털 테크놀로지 시대의 유아교육, 교육",청강가능,http://www.kmooc.kr/courses/course-v1:SKUk+SKUMOOC02k+2020_T2/about,교육,http://www.kmooc.kr/asset-v1:SKUk+SKUMOOC02k+2020_T2+type@asset+block@강의소개이미지.png
"경찰과 생활상식, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KSNU+KSNU01+2020_T2/about,사회,http://www.kmooc.kr/asset-v1:KSNU+KSNU01+2020_T2+type@asset+block@썸네일_리사이즈_2_.png
"현대 도시와 사회적 경제, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KangNamUK+KangNamUK001+2020_T2/about,사회,http://www.kmooc.kr/asset-v1:KangNamUK+KangNamUK001+2020_T2+type@asset+block@city222.jpg
"복지융합인재와 휴먼서비스, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KangNamUK+KangNamUK002+2020_T2/about,사회,http://www.kmooc.kr/asset-v1:KangNamUK+KangNamUK002+2020_T2+type@asset+block@welfare22222.jpg
"4차산업 혁명시대의 정보보안, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SoongsilUnivK+soongsilmooc12K+2020_T2/about,공학,http://www.kmooc.kr/asset-v1:SoongsilUnivK+soongsilmooc12K+2020_T2+type@asset+block@_크기변환_4차산업혁명시대의_정보보안.png
"생명정보개론, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:SoongsilUnivK+soongsilmooc01K+2020_T2/about,자연,http://www.kmooc.kr/asset-v1:SoongsilUnivK+soongsilmooc01K+2020_T2+type@asset+block@_크기변환_생명정보개론.png
"철도차량동역학, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KNUT+KNUT02+2020_T2/about,공학,http://www.kmooc.kr/asset-v1:KNUT+KNUT02+2020_T2+type@asset+block@한국교통대학교-철도차량동역학_강주석_.jpg
"[집콕] 인문고전 마르크스의 <자본>을 읽다, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:DAUk+CORE_DAUk3k+2020_T2/about,인문,http://www.kmooc.kr/asset-v1:DAUk+CORE_DAUk3k+2020_T2+type@asset+block@_집콕_인문고전_마르크스의_자본을_읽다_210120_수정_.jpg
"4차 산업혁명 기술을 활용한 비즈니스 혁신, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KITECH+KITECH02+2020_1/about,공학,http://www.kmooc.kr/asset-v1:KITECH+KITECH02+2020_1+type@asset+block@C00.jpg
"율곡 이이(李珥)의 철학으로 본 국가 경륜(經綸)과 리더십, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:AYUk+AYUK+2020_T2/about,인문,http://www.kmooc.kr/asset-v1:AYUk+AYUK+2020_T2+type@asset+block@썸1.jpg
"인터넷 프로토콜, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:AYUk+AYUK_IP_01+2020_T2/about,공학,http://www.kmooc.kr/asset-v1:AYUk+AYUK_IP_01+2020_T2+type@asset+block@섬네.jpg
"비즈니스 협상, 차이를 인식하라!, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KSUk+KSUk_06+2020_T3/about,사회,http://www.kmooc.kr/asset-v1:KSUk+KSUk_06+2020_T3+type@asset+block@비즈니스협상_차이를_인식하라_2020-3_수정_.jpg
"AI와 인간의 미래, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:HNU+HNU001+2020-2/about,인문,http://www.kmooc.kr/asset-v1:HNU+HNU001+2020-2+type@asset+block@AI와-인간의-미래_mini2.jpg
"객체지향형 프로그래밍과 자료구조, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:YeungnamUnivK+YU217001+2020_T2/about,공학,http://www.kmooc.kr/asset-v1:YeungnamUnivK+YU217001+2020_T2+type@asset+block@웹용_객체지향형프로그래밍과자료구조_김영탁_.jpg
"판소리Ⅱ: 소리길 순례, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:CBNUk+CBNU03k+2020_2/about,예체능,http://www.kmooc.kr/asset-v1:CBNUk+CBNU03k+2020_2+type@asset+block@판소리2_2020_2.jpg
"한옥Ⅱ: 한옥 느끼기, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:CBNUk+CBNU04k+2020_2/about,공학,http://www.kmooc.kr/asset-v1:CBNUk+CBNU04k+2020_2+type@asset+block@한옥2_2020_2.jpg
"Digital Government Policy and Best Practices of Korea, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:NIA+NIA01+2020_1/about,사회,http://www.kmooc.kr/asset-v1:NIA+NIA01+2020_1+type@asset+block@NIA_썸네일.jpg
"가족과 건강: 알레르기와 아토피를 극복하자, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:UOUk+UOU301_01k+U302A_4_2020_T2/about,의료,http://www.kmooc.kr/asset-v1:UOUk+UOU301_01k+U302A_4_2020_T2+type@asset+block@thumbnail.png
"정보통신 보안, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:ANU+ANU01+2020_T3/about,공학,http://www.kmooc.kr/asset-v1:ANU+ANU01+2020_T3+type@asset+block@메인사진.png
"ICT-based Responses to COVID-19 of Korea, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:NIA+NIA02+2020_1/about,의료,http://www.kmooc.kr/asset-v1:NIA+NIA02+2020_1+type@asset+block@제목_없음.png
"가족과 건강: 암, 극복할 수 있다 Ⅱ, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:UOUk+UOU302_02k+U302A_3_2020_T2/about,의료,http://www.kmooc.kr/asset-v1:UOUk+UOU302_02k+U302A_3_2020_T2+type@asset+block@암1.png
"장애, 다양성 그리고 함께 사는 사회, 교육",청강가능,http://www.kmooc.kr/courses/course-v1:DKUK+MOOC_DKUK0002+2020_T2/about,교육,http://www.kmooc.kr/asset-v1:DKUK+MOOC_DKUK0002+2020_T2+type@asset+block@장애다양성과정_대표이미지_19-2__2.png
"IoT 응용 프로그래밍, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:DCUk+FD_DCU_04+2020_T2_1/about,공학,http://www.kmooc.kr/asset-v1:DCUk+FD_DCU_04+2020_T2_1+type@asset+block@IoT_응용_프로그래밍.png
"미래교육을 디자인한다, 교육",청강가능,http://www.kmooc.kr/courses/course-v1:CAUk+ACE_CAU01+2020_1/about,교육,http://www.kmooc.kr/asset-v1:CAUk+ACE_CAU01+2020_1+type@asset+block@2020-K-MOOC-미래교육을디자인한다-썸네일.jpg
"바로 쓰는 판매외국어, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:CUFS+CUFS01+2020_2/about,인문,http://www.kmooc.kr/asset-v1:CUFS+CUFS01+2020_2+type@asset+block@_크기변환_asset-v1_CUFS_CUFS01_2018_1_type_asset_block_sian1_main.jpg
"생활속의 응급처치, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:ChosunK+Chosun02K+2020_2/about,의료,http://www.kmooc.kr/asset-v1:ChosunK+Chosun02K+2020_2+type@asset+block@_크기변환_생활속의응급처치.png
"트렌드 업 스타일, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:KYCU+KYCU_01+2020_T2_4/about,예체능,http://www.kmooc.kr/asset-v1:KYCU+KYCU_01+2020_T2_4+type@asset+block@프레젠테이션1.jpg
"미국사: 이만큼 가까운 미국, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:JNUk+JNUk_06+2020_T2/about,인문,http://www.kmooc.kr/asset-v1:JNUk+JNUk_06+2020_T2+type@asset+block@미국사_탑재용.png
"멀티미디어와 교육: 가상현실의 활용, 교육",청강가능,http://www.kmooc.kr/courses/course-v1:JNUk+JNUk04+2020_T2/about,교육,http://www.kmooc.kr/asset-v1:JNUk+JNUk04+2020_T2+type@asset+block@교육_탑재용.png
"부산의 시간을 걷다, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KSUk+KSUk_04+2020_T2/about,인문,http://www.kmooc.kr/asset-v1:KSUk+KSUk_04+2020_T2+type@asset+block@2020_MOOC_썸네일_부산시간.jpg
"구석구석 부산에 대한 창의적 시선, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KSUk+KSUk_05+2020_T2/about,공학,http://www.kmooc.kr/asset-v1:KSUk+KSUk_05+2020_T2+type@asset+block@2020_MOOC_썸네일_구석구석.jpg
"영화로 보는 중국이야기, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KSUk+KSUk_03+2020_T2/about,인문,http://www.kmooc.kr/asset-v1:KSUk+KSUk_03+2020_T2+type@asset+block@2020_MOOC_썸네일_영화중국.jpg
"미래의 에너지: 기후변화 대처를 위한 지속 가능한 에너지 개발, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:CUK+CUK01+2020_2/about,공학,http://www.kmooc.kr/asset-v1:CUK+CUK01+2020_2+type@asset+block@2차.jpg
"4차산업혁명 시대의 디지털 윤리, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SWUk+WEUP_SWUK_08+2020_T2_4/about,공학,http://www.kmooc.kr/asset-v1:SWUk+WEUP_SWUK_08+2020_T2_4+type@asset+block@4차_산업혁명시대의_디지털윤리_2020하2.JPG
"사랑의 인문학, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SWUk+CK_SWUK_04+2020_T2_4/about,인문,http://www.kmooc.kr/asset-v1:SWUk+CK_SWUK_04+2020_T2_4+type@asset+block@사랑의_인문학_2020하1.JPG
"한국어를 부탁해 : 한국어 중급Ⅲ, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KHUk+FD_KH306+2020_T2_1/about,인문,http://www.kmooc.kr/asset-v1:KHUk+FD_KH306+2020_T2_1+type@asset+block@asset-v1_KHUk_FD_KH306_2020_T2_1_type_asset_block_main_2020_2_KH306.jpg
"의공학 : 생명과 공학의 만남, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:POSTECHk+CITE241+2020_1/about,공학,http://www.kmooc.kr/asset-v1:POSTECHk+CITE241+2020_1+type@asset+block@의공학.JPG
"간단한 모형으로 따라잡는 금융공학 트렌드 , 공학",청강가능,http://www.kmooc.kr/courses/course-v1:POSTECHk+IMEN387+2020_2/about,공학,http://www.kmooc.kr/asset-v1:POSTECHk+IMEN387+2020_2+type@asset+block@qq.JPG
"알고 보면 쉬운 미적분 이론, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:POSTECHk+MATH311+2020_1/about,자연,http://www.kmooc.kr/asset-v1:POSTECHk+MATH311+2020_1+type@asset+block@알고_보면_쉬운_미적분_이론_강좌이미지.jpg
"이미지로 따져 읽는 문화콘텐츠, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KHUk+KH401+2020_T2_1/about,인문,http://www.kmooc.kr/asset-v1:KHUk+KH401+2020_T2_1+type@asset+block@asset-v1_KHUk_KH401_2020_T2_1_type_asset_block_main_2019_2_KH401.jpg
"한국인에게 중국어란 : 중국어 발음과 한-중어의 교집합, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:HYUk+CORE_HYUKMOOC2018-1k+2020_C1/about,인문,http://www.kmooc.kr/asset-v1:HYUk+CORE_HYUKMOOC2018-1k+2020_C1+type@asset+block@캡처.JPG
"세계주요문화와 통번역의 역할, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:HUFS+HUFS_01+2020_T2/about,인문,http://www.kmooc.kr/asset-v1:HUFS+HUFS_01+2020_T2+type@asset+block@강좌대표이미지_min.jpg
"VFX, 애니메이션 모델링 기초, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:SejonguniversityK+SJMOOC12K+2020_03SJ12_R2/about,예체능,http://www.kmooc.kr/asset-v1:SejonguniversityK+SJMOOC12K+2020_03SJ12_R2+type@asset+block@202002세종대학교-VFX_-애니메이션-모델링-기초_강윤극_-썸네일.jpg
"빅데이터와 텍스트마이닝, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SejonguniversityK+SJMOOC10K+2020_03SJ10_R2/about,공학,http://www.kmooc.kr/asset-v1:SejonguniversityK+SJMOOC10K+2020_03SJ10_R2+type@asset+block@202002세종대학교-빅데이터와-텍스트마이닝_이신행_-썸네일.jpg
"무선인터넷의 이해, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SejonguniversityK+SJMOOC13K+2020_03SJ13_R2/about,공학,http://www.kmooc.kr/asset-v1:SejonguniversityK+SJMOOC13K+2020_03SJ13_R2+type@asset+block@202002세종대학교-무선인터넷의-이해_황덕동_-썸네일.jpg
"금융경제 기초, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SookmyungK+SM_soc_006k+2020_03SM_07/about,사회,http://www.kmooc.kr/asset-v1:SookmyungK+SM_soc_006k+2020_03SM_07+type@asset+block@thumnail_con_2020.jpg
"애니메이션 영화의 혼성적 연출특성, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:DSU+DSU02+2020_T2_4/about,예체능,http://www.kmooc.kr/asset-v1:DSU+DSU02+2020_T2_4+type@asset+block@home-office-336378_1920.jpg
"중국, 그 다양성: 중국지역문화와 중국인, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:UOUk+UOU303_01k+U303A_4_2020_T2/about,인문,http://www.kmooc.kr/asset-v1:UOUk+UOU303_01k+U303A_4_2020_T2+type@asset+block@U8_thumbnail.png
"K-Food : 한국인의 똑똑한 밥상, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:CBNUk+CBNU05k+2020_2/about,자연,http://www.kmooc.kr/asset-v1:CBNUk+CBNU05k+2020_2+type@asset+block@K-Food_2020-_2.jpg
"동양고전에서 얻은 삶의 지혜, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:CBNUk+CBNU08k+2020_2/about,인문,http://www.kmooc.kr/asset-v1:CBNUk+CBNU08k+2020_2+type@asset+block@동양고전_2020_2.jpg
"동양사상의 이해, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:CBNUk+CBNU11k+2020_2/about,인문,http://www.kmooc.kr/asset-v1:CBNUk+CBNU11k+2020_2+type@asset+block@동양사상의이해_2020_2.jpg
"우리 지역의 말과 문학, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:CBNUk+CBNU10k+2020_2/about,인문,http://www.kmooc.kr/asset-v1:CBNUk+CBNU10k+2020_2+type@asset+block@우리지역말_2020_2.jpg
"한국복식문화사, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:CBNUk+CBNU09k+2020_2/about,자연,http://www.kmooc.kr/asset-v1:CBNUk+CBNU09k+2020_2+type@asset+block@한국복식_2020_2.jpg
"호남지역의 역사와 문화, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:CBNUk+CBNU06k+2020_2/about,인문,http://www.kmooc.kr/asset-v1:CBNUk+CBNU06k+2020_2+type@asset+block@호남지역_2020_2.jpg
"생활원예, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:CBNUk+CBNU12k+2020_2/about,자연,http://www.kmooc.kr/asset-v1:CBNUk+CBNU12k+2020_2+type@asset+block@생활원예_2020_2.jpg
"행복론, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:CBNUk+CBNU07k+2020_2/about,인문,http://www.kmooc.kr/asset-v1:CBNUk+CBNU07k+2020_2+type@asset+block@행복론_2020_2.jpg
"판소리Ⅰ: 자연을 노래한 한국의 소리, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:CBNUk+CBNU01k+2020_2/about,예체능,http://www.kmooc.kr/asset-v1:CBNUk+CBNU01k+2020_2+type@asset+block@판소리1_2020_2.jpg
"한옥Ⅰ: 우리 한옥 이야기, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:CBNUk+CBNU02k+2020_2/about,공학,http://www.kmooc.kr/asset-v1:CBNUk+CBNU02k+2020_2+type@asset+block@한옥1_2020_2.jpg
"머신러닝, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU050_011k+2020_T2/about,공학,http://www.kmooc.kr/asset-v1:SNUk+SNU050_011k+2020_T2+type@asset+block@사본_-머신러닝.jpg
"영어, 일단패(턴과)구(조를)보자, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:YeungnamUnivK+YU218001+2020_T2/about,인문,http://www.kmooc.kr/asset-v1:YeungnamUnivK+YU218001+2020_T2+type@asset+block@웹용_영어_일단패_턴과_구_조를_보자__윤규철_.jpg
"발레의 이해와 아름다운 몸 만들기, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:YeungnamUnivK+YU217002+2020_T2/about,예체능,http://www.kmooc.kr/asset-v1:YeungnamUnivK+YU217002+2020_T2+type@asset+block@웹용_발레의_이해와_아름다운_몸_만들기_우혜영_.jpg
"역사로 배우는 세금이야기, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:YeungnamUnivK+YU218003+2020_T2/about,사회,http://www.kmooc.kr/asset-v1:YeungnamUnivK+YU218003+2020_T2+type@asset+block@웹용_역사로배우는세금이야기_박종국_.jpg
"창의융합인재 되기 3code 전략, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SoongsilUnivK+soongsilmooc07K+2020_T2/about,사회,http://www.kmooc.kr/asset-v1:SoongsilUnivK+soongsilmooc07K+2020_T2+type@asset+block@창의융합_인재되기_3code_전략.jpg
"인문고전으로서의 성서읽기-구약편, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SoongsilUnivK+soongsilmooc06K+2020_T2/about,인문,http://www.kmooc.kr/asset-v1:SoongsilUnivK+soongsilmooc06K+2020_T2+type@asset+block@인문고전으로서의_성서읽기.jpg
"Internet Marketing, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:WSUK+CK_WSU_002K+2020_2A/about,사회,http://www.kmooc.kr/asset-v1:WSUK+CK_WSU_002K+2020_2A+type@asset+block@IM.jpg
"고체역학, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:PNUk+SM_C01+2020_KM_007/about,공학,http://www.kmooc.kr/asset-v1:PNUk+SM_C01+2020_KM_007+type@asset+block@2020_고체역학.jpg
"수치해석, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:PNUk+LA_C01+2020_KM_013/about,자연,http://www.kmooc.kr/asset-v1:PNUk+LA_C01+2020_KM_013+type@asset+block@2020_수치해석.jpg
"계면현상의 이해와 적용, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KAISTk+CBE221+2020_K10_02/about,공학,http://www.kmooc.kr/asset-v1:KAISTk+CBE221+2020_K10_02+type@asset+block@_크기변환__크기변환_asset-v1_KAISTk_CBE221_2018_K10_type_asset_block_계면현상_01.jpg
"라이프 디자인씽킹: 내 삶을 혁신하는 방법, 교육",청강가능,http://www.kmooc.kr/courses/course-v1:DKUK+MOOC_DKUK0005+2020_T2/about,교육,http://www.kmooc.kr/asset-v1:DKUK+MOOC_DKUK0005+2020_T2+type@asset+block@라이프_대표이미지.png
"블록체인과 정보보호, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SJCU+SJCU03+2020_2/about,공학,http://www.kmooc.kr/asset-v1:SJCU+SJCU03+2020_2+type@asset+block@블록체인과-정보보호2020-2_s.jpg
"알기 쉬운 블록체인, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SJCU+SJCU01+2020_2/about,공학,http://www.kmooc.kr/asset-v1:SJCU+SJCU01+2020_2+type@asset+block@알기쉬운블록체인2020-2_s.jpg
"블록체인의 원리, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SJCU+SJCU02+2020_2/about,공학,http://www.kmooc.kr/asset-v1:SJCU+SJCU02+2020_2+type@asset+block@블록체인의원리2020-2_s.jpg
"블록체인 응용과 실습, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SJCU+SJCU04+2020_2/about,공학,http://www.kmooc.kr/asset-v1:SJCU+SJCU04+2020_2+type@asset+block@블록체인응용과실습2020-2_s.jpg
"소프트웨어적 사유, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KHUk+SW_KH001+2020_T2_1/about,공학,http://www.kmooc.kr/asset-v1:KHUk+SW_KH001+2020_T2_1+type@asset+block@main_img_2018_5.png
"현대철도의 이해, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:WSUK+CK_WSU_001K+2020_2B/about,공학,http://www.kmooc.kr/asset-v1:WSUK+CK_WSU_001K+2020_2B+type@asset+block@현대철도.jpg
"한국어를 부탁해 : 한국어 중급Ⅰ, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KHUk+FD_KH304+2020_T2_1/about,인문,http://www.kmooc.kr/asset-v1:KHUk+FD_KH304+2020_T2_1+type@asset+block@asset-v1_KHUk_FD_KH304_2020_T2_1_type_asset_block_main_2020_2_KH304.jpg
"한국어를 부탁해 : 한국어 중급Ⅱ, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KHUk+FD_KH305+2020_T2_1/about,인문,http://www.kmooc.kr/asset-v1:KHUk+FD_KH305+2020_T2_1+type@asset+block@asset-v1_KHUk_FD_KH305_2020_T2_1_type_asset_block_main_2020_2_KH305.jpg
"디자인씽킹을 통한 경영혁신, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:DKUK+MOOC_DKUK0014+2020_1/about,사회,http://www.kmooc.kr/asset-v1:DKUK+MOOC_DKUK0014+2020_1+type@asset+block@title-manage.jpg
"디자인씽킹을 통한 공학혁신, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:DKUK+MOOC_DKUK0016+2020_1/about,공학,http://www.kmooc.kr/asset-v1:DKUK+MOOC_DKUK0016+2020_1+type@asset+block@title-engeen.jpg
"디자인씽킹을 통한 교육혁신, 교육",청강가능,http://www.kmooc.kr/courses/course-v1:DKUK+MOOC_DKUK0015+2020_1/about,교육,http://www.kmooc.kr/asset-v1:DKUK+MOOC_DKUK0015+2020_1+type@asset+block@title-edu.jpg
"디자인씽킹 리더 코칭, 교육",청강가능,http://www.kmooc.kr/courses/course-v1:DKUK+MOOC_DKUK0017+2020_1/about,교육,http://www.kmooc.kr/asset-v1:DKUK+MOOC_DKUK0017+2020_1+type@asset+block@title-leader.jpg
"퓨처디자인씽킹, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:DKUK+MOOC_DKUK0012+2020_1/about,사회,http://www.kmooc.kr/asset-v1:DKUK+MOOC_DKUK0012+2020_1+type@asset+block@title-future.jpg
"디자인씽킹을 통한 사회혁신, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:DKUK+MOOC_DKUK0013+2020_1/about,사회,http://www.kmooc.kr/asset-v1:DKUK+MOOC_DKUK0013+2020_1+type@asset+block@title-social.jpg
"창의성의 발견, 교육",청강가능,http://www.kmooc.kr/courses/course-v1:DKUK+MOOC_DKUK0011+2020_1/about,교육,http://www.kmooc.kr/asset-v1:DKUK+MOOC_DKUK0011+2020_1+type@asset+block@title-creative.jpg
"사물인터넷과 4차산업사회, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KHUk+SW_KH002+2020_T2_1/about,공학,http://www.kmooc.kr/asset-v1:KHUk+SW_KH002+2020_T2_1+type@asset+block@main_img_2019_5.png
"콘텐츠 기획의 인문학, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SCHk+SCH03k+2020_T2/about,인문,http://www.kmooc.kr/asset-v1:SCHk+SCH03k+2020_T2+type@asset+block@KMOOC_썸네일.jpg
"창조적 콘텐츠의 디자인 보호와 저작권 알기, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KonkukK+konkuk_K004+2020_T2/about,사회,http://www.kmooc.kr/asset-v1:KonkukK+konkuk_K004+2020_T2+type@asset+block@2020-2_저작권_섬네일.png
"하수관로 조사 및 정보 구축, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:InhatcK+inhatcK_02+2020_T2/about,공학,http://www.kmooc.kr/asset-v1:InhatcK+inhatcK_02+2020_T2+type@asset+block@sizedown.png
"통계학의 이해 Ⅱ, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:SookmyungK+SM_sta_009k+2020_03SM_04/about,자연,http://www.kmooc.kr/asset-v1:SookmyungK+SM_sta_009k+2020_03SM_04+type@asset+block@thumnail_sta2_2020.jpg
"공공감사론, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KUSJ+KUSJ001+2019_2/about,사회,http://www.kmooc.kr/asset-v1:KUSJ+KUSJ001+2019_2+type@asset+block@공공감사론_소개이미지_2020.png
"세계로 통하는 한국어 : 중급Ⅱ, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_48+2020_T1/about,인문,http://www.kmooc.kr/asset-v1:SKKUk+SKKU_48+2020_T1+type@asset+block@중급2_썸네일.jpg
"세계로 통하는 한국어 : 중급Ⅲ, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_49+2020_T1/about,인문,http://www.kmooc.kr/asset-v1:SKKUk+SKKU_49+2020_T1+type@asset+block@중급3_썸네일.jpg
"유비쿼터스와 의사결정(하기계절), 사회",청강가능,http://www.kmooc.kr/courses/course-v1:JEJUk+JEJU08k+2020_10/about,사회,http://www.kmooc.kr/asset-v1:JEJUk+JEJU08k+2020_10+type@asset+block@제주대2-1.jpg
"유네스코 무형유산 제주해녀(하기계절), 인문",청강가능,http://www.kmooc.kr/courses/course-v1:JEJUk+JEJU04k+2020_10/about,인문,http://www.kmooc.kr/asset-v1:JEJUk+JEJU04k+2020_10+type@asset+block@_크기변환_asset-v1_JEJUk_JEJU04k_2018_2_type_asset_block_thumbnail.jpg
"알기 쉬운 해양생명과학(하기계절), 자연",청강가능,http://www.kmooc.kr/courses/course-v1:JEJUk+JEJU02k+2020_10/about,자연,http://www.kmooc.kr/asset-v1:JEJUk+JEJU02k+2020_10+type@asset+block@_크기변환_asset-v1_JEJUk_JEJU02k_2018_2_type_asset_block_thumbnail.png
"음악과 미술 사이, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:DCUk+FD_DCU_02+2020_T1_1/about,예체능,http://www.kmooc.kr/asset-v1:DCUk+FD_DCU_02+2020_T1_1+type@asset+block@음악과_미술_사이_썸네일.png
"내 안의 우주 : 인체 구조와 기능 2, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:CAUk+ACE_CAU02_02+2020_1/about,의료,http://www.kmooc.kr/asset-v1:CAUk+ACE_CAU02_02+2020_1+type@asset+block@2.png
"중국민간가요와 대중문화 : 민간가요로 배우는 중국문화, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:HYUk+CORE_HYUKMOOC2018-2k+2020_C2/about,인문,http://www.kmooc.kr/asset-v1:HYUk+CORE_HYUKMOOC2018-2k+2020_C2+type@asset+block@중국민간가요와_대중문화_20-1.jpg
"이동통신공학Ⅱ, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KoreaUnivK+ku_eng_001+2020_A08/about,공학,http://www.kmooc.kr/asset-v1:KoreaUnivK+ku_eng_001+2020_A08+type@asset+block@이동통신공학_2_2020년도_상반기.jpg
"고객 니즈 분석을 통한 융합 제품 개발 전략, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KITECH+KITECH01+2020_1/about,공학,http://www.kmooc.kr/asset-v1:KITECH+KITECH01+2020_1+type@asset+block@0001.jpg
"ICBM+AI 기술을 접목한 리빙랩 설계 입문, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KoreaUnivK+ku_eng_007+2020_A18/about,공학,http://www.kmooc.kr/asset-v1:KoreaUnivK+ku_eng_007+2020_A18+type@asset+block@리빙랩배너.jpg
"전환의 시대, 한반도 읽기 ; 세 개의 한반도와 나 그리고 우리의 꿈, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:UNIEDU+UNIEDU02+2020_1/about,인문,http://www.kmooc.kr/asset-v1:UNIEDU+UNIEDU02+2020_1+type@asset+block@사본_-강좌_카드_이미지_한반도_.jpg
